time_ms,fidelity_lattice,fidelity_1d
0.5369999999999999,0.07100535373963672,0.02158591445193087
0.5379999999999999,0.0889216174593865,0.02143227870102583
0.539,0.11025052530448601,0.02127973643837717
0.54,0.13533528323661426,0.021128279881183272
0.5409999999999999,0.16447445657715407,0.020977901302035955
0.5419999999999999,0.19789869908361463,0.02082859302852606
0.5429999999999999,0.2357460765558644,0.020680347442852173
0.544,0.27803730045319625,0.020533156981431832
0.545,0.3246524673583531,0.020387014134515706
0.5459999999999999,0.37531109885139885,0.02024191144580439
0.5469999999999999,0.42955735821073976,0.02009784151206799
0.5479999999999999,0.4867522559599737,0.01995479698276843
0.549,0.546074426639713,0.019812770559684424
0.5499999999999999,0.6065306597126319,0.01967175499653909
0.5509999999999999,0.6669768108584744,0.019531743098630233
0.5519999999999999,0.7261490370736923,0.0193927277224633
0.553,0.7827045382418708,0.01925470177538692
0.554,0.8352702114112757,0.01911765821523098
0.5549999999999999,0.8824969025845948,0.018981590049947407
0.5559999999999999,0.9231163463866362,0.018846490337253306
0.5569999999999999,0.955997481833101,0.018712352184276918
0.558,0.9801986733067565,0.018579168747205815
0.5589999999999999,0.9950124791926821,0.01844693323093781
0.5599999999999999,1.0,0.01831563888873418
0.5609999999999999,0.9950124791926821,0.018185279021875524
0.562,0.9801986733067544,0.01805584697931995
0.5630000000000001,0.9559974818330979,0.017927336157363718
0.564,0.9231163463866362,0.017799739999304415
0.565,0.8824969025845948,0.01767305199510625
0.566,0.8352702114112702,0.017547265681068073
0.5670000000000001,0.7827045382418648,0.0174223746394935
0.568,0.7261490370736923,0.017298372498363565
0.569,0.6669768108584744,0.01717525293101147
0.57,0.6065306597126319,0.017053009655799933
0.571,0.5460744266397064,0.016931636435800666
0.5720000000000001,0.48675225595996735,0.016811127078476103
0.573,0.42955735821073976,0.016691475435363517
0.574,0.37531109885139885,0.016572675401761237
0.575,0.32465246735834785,0.01645472091641734
0.5760000000000001,0.2780373004531914,0.016337605961220233
0.577,0.2357460765558644,0.016221324560891707
0.578,0.19789869908361463,0.01610587078268199
0.579,0.16447445657715407,0.015991238736067195
0.58,0.13533528323661131,0.015877422572448632
0.5810000000000001,0.11025052530448351,0.015764416484854486
0.582,0.0889216174593865,0.01565221470764353
0.583,0.07100535373963672,0.01554081151621096
0.584,0.056134762834133205,0.015430201226696305
0.585,0.04393693362340671,0.015320378195693457
0.586,0.034047454734599525,0.015211336819962727
0.587,0.02612140985391821,0.01510307153614496
0.588,0.01984109474437014,0.014995576820477703
0.589,0.014920786069067616,0.01488884718851337
0.59,0.011108996538242415,0.014782877194839422
0.591,0.008188701014374097,0.01467766143280054
0.592,0.005976022895005911,0.014573194534222778
0.593,0.004317840007633024,0.014469471169139667
0.594,0.0030887154082367032,0.014366486045520275
0.595,0.0021874911181829007,0.014264233908999256
0.596,0.0015338106793244617,0.01416270954260865
0.597,0.0010647662366679083,0.014061907766511835
0.598,0.0007318024188804578,0.013961823437739173
0.599,0.0004979554215032801,0.013862451449925687
0.6,0.0003354626279025127,0.013763786733050402
0.601,0.00022374579372061898,0.013665824253177803
0.602,0.000147748360232031,0.013568559012200922
0.603,9.659341372218126e-05,0.013471986047586386
0.604,6.252150377482072e-05,0.013376100432121176
0.605,4.006529739295102e-05,0.013280897273661229
0.606,2.541934651619895e-05,0.01318637171488189
0.607,1.5966783897804486e-05,0.013092518933030086
0.6079999999999999,9.929504305851638e-06,0.012999334139678225
0.609,6.113567966372467e-06,0.012906812580479873
0.61,3.7266531720812146e-06,0.01281494953492725
0.611,2.249055967038601e-06,0.01272374031611037
0.612,1.3438122776467534e-06,0.012633180270477863
0.613,7.949393615715768e-07,0.012543264777599606
0.614,4.6557157166536126e-07,0.012453989249930915
0.615,2.699578505409938e-07,0.012365349132578593
0.616,1.5497531404681546e-07,0.012277339903068436
0.6169999999999999,8.808179306292126e-08,0.012189957071114553
0.618,4.956405569794704e-08,0.012103196178390202
0.619,2.7612430230275572e-08,0.012017052798300435
0.62,1.5229992408877798e-08,0.011931522535756143
0.621,8.31673050087536e-09,0.011846601026949864
0.6219999999999999,4.496410946245028e-09,0.011762283939133141
0.623,2.4068558929095257e-09,0.011678566970395442
0.624,1.2756944270269057e-09,0.011595445849444698
0.625,6.69768802797015e-10,0.011512916335389355
0.6259999999999999,3.4887446534913333e-10,0.01143097421752202
0.627,1.8143643475011087e-10,0.011349615315104616
0.628,9.654931771657949e-11,0.01126883547715509
0.629,5.719340107145774e-11,0.01118863058223561
0.6299999999999999,4.579469691291236e-11,0.011108996538242306
0.6309999999999999,5.719340107146032e-11,0.011029929282196474
0.632,9.654931771658583e-11,0.010951424780037288
0.633,1.81436434750124e-10,0.010873479026415972
0.634,3.488744653491567e-10,0.010796088044491446
0.6349999999999999,6.697688027970601e-10,0.010719247885727467
0.636,1.2756944270269963e-09,0.01064295462969107
0.637,2.4068558929096796e-09,0.010567204383852655
0.638,4.496410946245332e-09,0.010491993283387319
0.6389999999999999,8.31673050087592e-09,0.01041731749097773
0.6399999999999999,1.5229992408878774e-08,0.01034317319661825
0.641,2.761243023027734e-08,0.01026955661742064
0.642,4.956405569795004e-08,0.010196463997421025
0.643,8.808179306292658e-08,0.01012389160738824
0.6439999999999999,1.549753140468248e-07,0.010051835744633586
0.6449999999999999,2.699578505410101e-07,0.009980292732821878
0.646,4.6557157166538857e-07,0.00990925892178396
0.647,7.949393615716206e-07,0.009838730687330382
0.6479999999999999,1.3438122776468298e-06,0.009768704431066545
0.6489999999999999,2.2490559670387245e-06,0.009699176580209055
0.65,3.726653172081413e-06,0.009630143587403526
0.651,6.113567966372792e-06,0.009561601930543505
0.652,9.92950430585215e-06,0.009493548112590814
0.6529999999999999,1.5966783897805337e-05,0.009425978661397124
0.6539999999999999,2.5419346516200216e-05,0.009358890129526795
0.655,4.0065297392952946e-05,0.009292279094080997
0.656,6.252150377482372e-05,0.009226142156523063
0.6569999999999999,9.659341372218572e-05,0.009160475942505098
0.6579999999999999,0.00014774836023203784,0.009095277101695816
0.6589999999999999,0.0002237457937206289,0.009030542307609602
0.66,0.00033546262790252736,0.008966268257436799
0.661,0.0004979554215033005,0.008902451671875181
0.6619999999999999,0.0007318024188804877,0.008839089294962684
0.6629999999999999,0.0010647662366679517,0.008776177893911212
0.664,0.0015338106793245203,0.008713714258941761
0.665,0.0021874911181829822,0.008651695203120627
0.6659999999999999,0.0030887154082368156,0.008590117562196834
0.6669999999999999,0.004317840007633174,0.008528978194440626
0.6679999999999999,0.005976022895006123,0.008468273980483255
0.669,0.00818870101437438,0.008408001823157771
0.67,0.011108996538242771,0.008348158647341045
0.6709999999999999,0.01492078606906808,0.00828874139979684
0.6719999999999999,0.01984109474437073,0.00822974704902003
0.673,0.026121409853918975,0.008171172585081965
0.674,0.03404745473460048,0.00811301501947689
0.6749999999999999,0.043936933623407906,0.00805527138496946
